#### Simulations (50)
# Process.x #1
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.9501 -10.0
# Process.x #29
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.054 -10.0
# Process.x #30
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.6034 -10.0
# Process.x #31
0.0 0.0
0.0 0.0
1.0 0.0
1.0 1.0
2.0 1.0
2.0 2.0
3.0 2.0
3.0 3.0
4.0 3.0
4.0 4.0
5.0 4.0
5.0 5.0
6.0 5.0
6.0 6.0
7.0 6.0
7.0 7.0
8.0 7.0
8.0 8.0
9.0 8.0
9.0 9.0
10.0 9.0
10.0 10.0
10.961 10.0
# Process.x #32
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.4901 -10.0
# Process.x #33
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.0869 -10.0
# Process.x #34
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.1824 -10.0
# Process.x #35
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.0578 -10.0
# Process.x #36
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.7703 -10.0
# Process.x #37
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.6282 -10.0
# Process.x #38
0.0 0.0
0.0 0.0
1.0 0.0
1.0 1.0
2.0 1.0
2.0 2.0
3.0 2.0
3.0 3.0
4.0 3.0
4.0 4.0
5.0 4.0
5.0 5.0
6.0 5.0
6.0 6.0
7.0 6.0
7.0 7.0
8.0 7.0
8.0 8.0
9.0 8.0
9.0 9.0
10.0 9.0
10.0 10.0
10.9687 10.0
# Process.x #39
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.5043 -10.0
# Process.x #40
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.5796 -10.0
# Process.x #41
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.8349 -10.0
# Process.x #42
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.1439 -10.0
# Process.x #43
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.5603 -10.0
# Process.x #44
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.3857 -10.0
# Process.x #45
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.9433 -10.0
# Process.x #46
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.0704 -10.0
# Process.x #47
0.0 0.0
0.0 0.0
1.0 0.0
1.0 1.0
2.0 1.0
2.0 2.0
3.0 2.0
3.0 3.0
4.0 3.0
4.0 4.0
5.0 4.0
5.0 5.0
6.0 5.0
6.0 6.0
7.0 6.0
7.0 7.0
8.0 7.0
8.0 8.0
9.0 8.0
9.0 9.0
10.0 9.0
10.0 10.0
10.4984 10.0
# Process.x #48
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.4143 -10.0
# Process.x #49
0.0 0.0
0.0 0.0
1.0 0.0
1.0 -1.0
2.0 -1.0
2.0 -2.0
3.0 -2.0
3.0 -3.0
4.0 -3.0
4.0 -4.0
5.0 -4.0
5.0 -5.0
6.0 -5.0
6.0 -6.0
7.0 -6.0
7.0 -7.0
8.0 -7.0
8.0 -8.0
9.0 -8.0
9.0 -9.0
10.0 -9.0
10.0 -10.0
10.3429 -10.0
# Process.x #50
0.0 0.0
0.0 0.0
1.0 0.0
1.0 1.0
2.0 1.0
2.0 2.0
3.0 2.0
3.0 3.0
4.0 3.0
4.0 4.0
