0.0,0.0
1.0,5.074999809265137
2.0,5.151120185852051
3.0,5.228390216827393
4.0,5.306819915771484
5.0,5.386419773101807
6.0,5.467219829559326
7.0,5.549220085144043
8.0,5.632460117340088
9.0,5.716949939727783
10.0,5.802700042724609
11.0,5.889739990234375
12.0,5.978089809417725
13.0,6.067759990692139
14.0,6.158780097961426
15.0,6.251160144805908
16.0,6.344930171966553
17.0,6.440100193023682
18.0,6.5366997718811035
19.0,6.634749889373779
20.0,6.734280109405518
21.0,6.83528995513916
22.0,6.937819957733154
23.0,7.0418901443481445
24.0,7.147510051727295
25.0,7.254730224609375
26.0,7.363550186157227
27.0,7.473999977111816
28.0,7.5861101150512695
29.0,7.699900150299072
30.0,7.815400123596191
31.0,7.9326300621032715
32.0,8.051619529724121
33.0,8.17240047454834
34.0,8.2949800491333
35.0,8.41940975189209
36.0,8.545700073242188
37.0,8.673879623413086
38.0,8.803990364074707
39.0,8.936050415039062
40.0,9.070090293884277
41.0,9.20613956451416
42.0,9.344240188598633
43.0,9.484399795532227
44.0,9.626669883728027
45.0,9.771069526672363
46.0,9.917630195617676
47.0,10.066399574279785
48.0,10.217399597167969
49.0,10.370699882507324
50.0,10.526200294494629
51.0,10.684100151062012
52.0,10.844400405883789
53.0,11.006999969482422
54.0,11.172100067138672
55.0,11.339699745178223
56.0,11.50979995727539
57.0,11.682499885559082
58.0,11.85770034790039
59.0,12.035599708557129
60.0,12.216099739074707
61.0,12.399299621582031
62.0,12.58530044555664
63.0,12.774100303649902
64.0,12.965700149536133
65.0,13.160200119018555
66.0,13.357600212097168
67.0,13.557999610900879
68.0,13.761300086975098
69.0,13.96780014038086
70.0,14.177300453186035
71.0,14.389900207519531
72.0,14.605799674987793
73.0,14.824899673461914
74.0,15.047200202941895
75.0,15.27299976348877
76.0,15.502099990844727
77.0,15.734600067138672
78.0,15.970600128173828
79.0,16.2101993560791
80.0,16.45330047607422
81.0,16.70009994506836
82.0,16.950599670410156
83.0,17.20490074157715
84.0,17.462900161743164
85.0,17.724899291992188
86.0,17.990800857543945
87.0,18.26059913635254
88.0,18.534500122070312
89.0,18.812599182128906
90.0,19.09469985961914
91.0,19.381200790405273
92.0,19.671899795532227
93.0,19.966999053955078
94.0,20.26650047302246
95.0,20.570499420166016
96.0,20.878999710083008
97.0,21.19219970703125
98.0,21.510099411010742
99.0,21.832700729370117
100.0,22.160200119018555
101.0,22.492599487304688
102.0,22.829999923706055
103.0,23.172500610351562
104.0,23.520099639892578
105.0,23.872900009155273
106.0,24.231000900268555
107.0,24.59440040588379
108.0,24.963300704956055
109.0,25.337799072265625
110.0,25.71780014038086
111.0,26.103599548339844
112.0,26.49519920349121
113.0,26.89259910583496
114.0,27.29599952697754
115.0,27.705400466918945
116.0,28.121000289916992
117.0,28.542800903320312
118.0,28.97100067138672
119.0,29.405500411987305
120.0,29.846599578857422
121.0,30.294300079345703
122.0,30.748699188232422
123.0,31.209999084472656
124.0,31.6781005859375
125.0,32.15330123901367
126.0,32.63560104370117
127.0,33.125099182128906
128.0,33.62200164794922
129.0,34.12630081176758
130.0,34.63819885253906
131.0,35.157798767089844
132.0,35.68519973754883
133.0,36.220401763916016
134.0,36.76369857788086
135.0,37.31520080566406
136.0,37.874900817871094
137.0,38.44300079345703
138.0,39.01969909667969
139.0,39.60499954223633
140.0,40.199100494384766
141.0,40.801998138427734
142.0,41.414100646972656
143.0,42.035301208496094
144.0,42.66579818725586
145.0,43.30580139160156
146.0,43.95539855957031
147.0,44.61470031738281
148.0,45.28390121459961
149.0,45.963199615478516
150.0,46.6526985168457
151.0,47.35240173339844
152.0,48.06269836425781
153.0,48.78369903564453
154.0,49.51539993286133
155.0,50.258201599121094
156.0,51.012001037597656
157.0,51.777198791503906
158.0,52.55390167236328
159.0,53.342201232910156
160.0,54.14229965209961
161.0,54.95439910888672
162.0,55.77880096435547
163.0,56.61539840698242
164.0,57.464698791503906
165.0,58.32659912109375
166.0,59.201499938964844
167.0,60.089599609375
168.0,60.99089813232422
169.0,61.905799865722656
170.0,62.83440017700195
171.0,63.77690124511719
172.0,64.7334976196289
173.0,65.70449829101562
174.0,66.69010162353516
175.0,67.69039916992188
176.0,68.70580291748047
177.0,69.73639678955078
178.0,70.78240203857422
179.0,71.84420013427734
180.0,72.92179870605469
181.0,74.01570129394531
182.0,75.12590026855469
183.0,76.25279998779297
184.0,77.39659881591797
185.0,78.55750274658203
186.0,79.73590087890625
187.0,80.93190002441406
188.0,82.1458969116211
189.0,83.37809753417969
190.0,84.62879943847656
191.0,85.89820098876953
192.0,87.18669891357422
193.0,88.49449920654297
194.0,89.8218994140625
195.0,91.16919708251953
196.0,92.53679656982422
197.0,93.92479705810547
198.0,95.33370208740234
199.0,96.76370239257812
200.0,98.21510314941406
201.0,99.68840026855469
